2012225048-1,SCHEEPVAARTKWARTIER/COOL,1,PIAGGIO,ONBEKEND
2012225057-1,KRIMPEN,1,UNION,WIT
2012225075-1,ALBRANDSWAARD,1,BATAVUS,ZWART
2012225092-1,MARCONIPLEIN,1,GAZELLE,BLAUW
2012225103-1,CROOSWIJK,1,BATAVUS,ZWART
2012225128-1,ALEXANDER NOORD,1,UNION,BLAUW
2012225267-1,CAPELLE,1,PIAGGIO,MEERKLEURIG
2012225507-1,BEVERWAARD/LOMBARDIJEN/GRIJS,1,ONBEKEND,BLAUW
2012225540-1,STAD,1,LIMIT,ZWART
2012225597-1,WALENBURGERWEG/OUDE NOORDEN,1,BURCO,ZWART
2012225692-1,BARENDRECHT,1,BATAVUS,ZWART
2012225964-1,LANSINGERLAND,1,SPARTA,ROOD
2012226122-1,ALEXANDER NOORD,1,KYMCO,ZWART
2012226249-1,ALEXANDER ZUID,1,PEUGEOT,BLAUW
2012226500-1,KRIMPEN,1,TREK,BLAUW
2012226658-1,KRALINGEN,1,GAZELLE,GRIJS
2012226719-1,KRALINGEN,1,BATAVUS,GROEN
2012226725-1,ALEXANDER ZUID,1,SPARTA,ZILVERKLEURIG
2012226796-1,SCHIEDAM,1,GIANT,ZILVERKLEURIG
2012226797-1,RIDDERKERK,1,GAZELLE,BLAUW
2012226800-1,SPIJKENISSE,1,ALTRA,GRIJS
2012226810-1,SCHIEBROEK/HILLEGERSBERG,1,GAZELLE,ZWART
2012226884-1,WALENBURGERWEG/OUDE NOORDEN,1,SPARTA,GROEN
2012226963-1,BINNENROTTE/OUDE HAVEN,1,PELIKAAN,ZWART
2012226984-1,SCHIEBROEK/HILLEGERSBERG,1,UNION,WIT
2012227031-1,VLAARDINGEN,1,SPARTA,WIT
2012227039-1,BEVERWAARD/LOMBARDIJEN/GRIJS,1,SPARTA,ZWART
2012227238-1,HOOGVLIET/PERNIS,1,GAZELLE,WIT
2012227451-1,KRIMPEN,1,GIANT,BLAUW
2012227819-1,BEVERWAARD/LOMBARDIJEN/GRIJS,12,SPARTA,ONBEKEND
2012227881-1,ALEXANDER ZUID,1,KEEWAY,MEERKLEURIG
2012228176-1,RIDDERKERK,1,MONTEGO,MEERKLEURIG
2012228371-1,ALEXANDER NOORD,1,GAZELLE,ZWART
2012228376-1,SCHIEDAM,1,YAMAHA,ROOD
2012228378-1,MARCONIPLEIN,1,PIAGGIO,ONBEKEND
2012228462-1,CAPELLE,1,GILERA,WIT
2012228566-1,MARCONIPLEIN,1,DERBI,ZWART
2012228930-1,BARENDRECHT,1,PIAGGIO,ONBEKEND
2012229065-1,VLAARDINGEN,1,GAZELLE,BLAUW
2012229073-1,SCHIEDAM,1,PUCH,ZILVERKLEURIG
2012229083-1,STAD,1,ONBEKEND,ROZE
2012229137-1,WALENBURGERWEG/OUDE NOORDEN,1,PUCH,ZWART
2012229192-1,WALENBURGERWEG/OUDE NOORDEN,1,MATRA,ZWART
2012229194-1,MAASSLUIS,1,RALEIGH,ONBEKEND
2012229291-1,ALEXANDER ZUID,1,PIAGGIO,ZWART
2012229364-1,ALEXANDER ZUID,1,GAZELLE,0
2012229482-1,BRIELLE/WESTVOORNE,1,BATAVUS,ONBEKEND
2012229517-1,MARCONIPLEIN,1,CITY,ZWART
2012229559-1,SCHIEBROEK/HILLEGERSBERG,1,0,0
2012229743-1,KRIMPEN,1,GAZELLE,BLAUW
2012230417-1,MARCONIPLEIN,1,BATAVUS,ZILVERKLEURIG
2012230461-1,LANSINGERLAND,1,GAZELLE,GRIJS
2012230462-1,BEVERWAARD/LOMBARDIJEN/GRIJS,1,KYMCO,ZWART
2012230471-1,ROZENBURG,1,TREK,BLAUW
2012230496-1,BEVERWAARD/LOMBARDIJEN/GRIJS,1,MAXWELL,MEERKLEURIG
2012230506-1,CROOSWIJK,1,KYMCO,ONBEKEND
2012230510-1,RIDDERKERK,1,GAZELLE,ZILVERKLEURIG
2012230526-1,OUDE WESTEN,1,GIANT,ONBEKEND
2012230530-1,VLAARDINGEN,1,MONTEGO,GOUDKLEURIG
2012230535-1,ALEXANDER NOORD,12,GIANT,BLAUW
2012230549-1,RIDDERKERK,1,BATAVUS,BLAUW
2012230583-1,ALEXANDER ZUID,1,UNION,BLAUW
2012230598-1,ALEXANDER NOORD,1,SYM,MEERKLEURIG
2012230639-1,NW WESTEN/MIDDELLAND,1,BATAVUS,GRIJS
2012230737-1,WALENBURGERWEG/OUDE NOORDEN,1,APRILIA,BLAUW
2012230990-1,HOOGVLIET/PERNIS,1,KEEWAY,ONBEKEND
2012231383-1,CAPELLE,1,MONTEGO,GRIJS
2012231391-1,CAPELLE,1,VESPA,ONBEKEND
2012231430-1,VLAARDINGEN,1,TOMOS,ONBEKEND
2012231776-1,SPIJKENISSE,8,GILERA,GEEL
2012231815-1,VLAARDINGEN,1,GAZELLE,ONBEKEND
2012231819-1,ALEXANDER ZUID,1,GAZELLE,GRIJS
2012231822-1,BARENDRECHT,1,PIAGGIO,ZWART
2012231827-1,STAD,1,BATAVUS,GRIJS
2012231843-1,SCHIEBROEK/HILLEGERSBERG,1,BATAVUS,ORANJE
2012231848-1,SPIJKENISSE,1,BATAVUS,MEERKLEURIG
2012231854-1,MARCONIPLEIN,1,GAZELLE,MEERKLEURIG
2012231870-1,MAASHAVEN,11,CLEVELAND,BLAUW
2012231871-1,BINNENROTTE/OUDE HAVEN,1,ONBEKEND,GRIJS
2012231879-1,SCHIEDAM,1,GAZELLE,BRONSKLEURIG
2012231882-1,SCHIEDAM,1,BSP,ROOD
2012231918-1,ALEXANDER ZUID,1,GILERA,MEERKLEURIG
2012231932-1,HOOGVLIET/PERNIS,1,MONTEGO,BLAUW
2012231968-1,ALBRANDSWAARD,1,BATAVUS,WIT
2012231972-1,ALBRANDSWAARD,1,SPARTA,BEIGE
2012232020-1,CAPELLE,10,AVENUE,GRIJS
2012232052-1,STAD,1,GAZELLE,MEERKLEURIG
2012232053-1,CAPELLE,1,GAZELLE,ONBEKEND
2012232058-1,BINNENROTTE/OUDE HAVEN,1,GAZELLE,GRIJS
2012232131-1,BRIELLE/WESTVOORNE,1,GIANT,MEERKLEURIG
2012232152-1,MARCONIPLEIN,1,PUCH,ZWART
2012232165-1,WALENBURGERWEG/OUDE NOORDEN,1,KOGA MIYATA,ZILVERKLEURIG
2012232182-1,SCHIEDAM,2,PIAGGIO,ZWART
2012232207-1,MAASSLUIS,1,AVANCER,MEERKLEURIG
2012232270-1,KRIMPEN,1,BATAVUS,GROEN
2012232292-1,ALBRANDSWAARD,1,ALTRA,GRIJS
2012232409-1,MAASSLUIS,1,BATAVUS,GROEN
2012232441-1,STAD,1,GILERA,BLAUW
2012232497-1,SCHIEDAM,1,GAZELLE,ZILVERKLEURIG
2012232550-1,VLAARDINGEN,1,MONTEGO,BRUIN
2012232593-1,SCHEEPVAARTKWARTIER/COOL,2,GILERA,MEERKLEURIG
2012232628-1,CAPELLE,9,KYMCO,MEERKLEURIG
2012232638-1,BEVERWAARD/LOMBARDIJEN/GRIJS,1,GITANE,WIT
2012232743-1,BARENDRECHT,1,PIAGGIO,WIT
2012233014-1,VLAARDINGEN,1,ONBEKEND,ZWART
2012233015-1,SCHIEBROEK/HILLEGERSBERG,1,BERGWERK,ZWART
2012233016-1,WALENBURGERWEG/OUDE NOORDEN,1,GAZELLE,GRIJS
2012233018-1,WALENBURGERWEG/OUDE NOORDEN,1,GAZELLE,GRIJS
2012233052-1,RIDDERKERK,1,RALEIGH,ZWART
2012233073-1,SCHIEBROEK/HILLEGERSBERG,1,TREK,ZILVERKLEURIG
2012233078-1,ALEXANDER ZUID,1,BATAVUS,ONBEKEND
2012233097-1,SCHIEDAM,1,SPARTA,BLAUW
2012233145-1,ALBRANDSWAARD,1,ONBEKEND,BLAUW
2012233166-1,CROOSWIJK,1,GAZELLE,BLAUW
2012233183-1,HOOGVLIET/PERNIS,1,SPARTA,MEERKLEURIG
2012233251-1,STAD,1,ONBEKEND,MEERKLEURIG
2012233281-1,ALEXANDER ZUID,1,APRILIA,ONBEKEND
2012233284-1,GOEREE-OVERFLAKKEE,1,ONBEKEND,WIT
2012233298-1,ALEXANDER ZUID,1,UNION,BLAUW
2012233318-1,CAPELLE,1,RALEIGH,BLAUW
2012233329-1,SPIJKENISSE,1,BATAVUS,ONBEKEND
2012233331-1,RIDDERKERK,1,BATAVUS,ONBEKEND
2012233338-1,ALEXANDER NOORD,1,SPARTA,ONBEKEND
2012233348-1,MARCONIPLEIN,1,ONBEKEND,GRIJS
2012233349-1,CAPELLE,1,BATAVUS,BLAUW
2012233353-1,LANSINGERLAND,1,GAZELLE,ONBEKEND
2012233379-1,MAASSLUIS,1,BATAVUS,ZILVERKLEURIG
2012233381-1,VLAARDINGEN,1,VIKING,ZILVERKLEURIG
2012233474-1,ALEXANDER NOORD,1,PIAGGIO,GROEN
2012233503-1,MARCONIPLEIN,1,BATAVUS,GRIJS
2012233508-1,GOEREE-OVERFLAKKEE,1,ONBEKEND,GOUDKLEURIG
2012233604-1,BEVERWAARD/LOMBARDIJEN/GRIJS,11,BERINI,WIT
2012234020-1,STAD,1,GIANT,ZILVERKLEURIG
2012234327-1,VLAARDINGEN,1,BATAVUS,ONBEKEND
2012234439-1,STAD,1,ONBEKEND,ROOD
2012234458-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,1,JIAJUE,GROEN
2012234497-1,VLAARDINGEN,1,RALEIGH,MEERKLEURIG
2012234510-1,SCHIEDAM,1,BSP,ZWART
2012234589-1,ALEXANDER ZUID,1,RANGER,GRIJS
2012234606-1,VLAARDINGEN,1,TOMOS,BRUIN
2012234636-1,SCHIEDAM,1,BATAVUS,GRIJS
2012234647-1,SCHEEPVAARTKWARTIER/COOL,1,GAZELLE,GRIJS
2012234757-1,NW WESTEN/MIDDELLAND,1,KYMCO,ONBEKEND
2012234908-1,MARCONIPLEIN,1,PEUGEOT,ORANJE
2012234947-1,SCHIEDAM,1,0,BLAUW
2012234997-1,CAPELLE,11,GAZELLE,ZILVERKLEURIG
2012235375-1,KRIMPEN,2,0,GRIJS
2012235482-1,HOOGVLIET/PERNIS,2,CORTINA,ZILVERKLEURIG
2012235490-1,CAPELLE,2,PIAGGIO,BLAUW
2012235496-1,WALENBURGERWEG/OUDE NOORDEN,2,VANMOOF,ZILVERKLEURIG
2012235498-1,KRIMPEN,2,SPARTA,ROOD
2012235499-1,VLAARDINGEN,2,GAZELLE,ZILVERKLEURIG
2012235511-1,KRALINGEN,1,LIMIT CLASSIC,ZWART
2012235521-1,BARENDRECHT,2,GAZELLE,BLAUW
2012235540-1,WALENBURGERWEG/OUDE NOORDEN,1,POINTER,BLAUW
2012235556-1,HOOGVLIET/PERNIS,1,PUCH,ZWART
2012235662-1,WALENBURGERWEG/OUDE NOORDEN,2,TGB,ONBEKEND
2012235726-1,CAPELLE,2,GAZELLE,GRIJS
2012235764-1,VLAARDINGEN,1,ALTRA,0
2012236299-1,HOOGVLIET/PERNIS,1,SYM,ONBEKEND
2012236390-1,BINNENROTTE/OUDE HAVEN,1,BATAVUS,ZILVERKLEURIG
2012236394-1,BINNENROTTE/OUDE HAVEN,2,FLAMINGO,MEERKLEURIG
2012236649-1,HOOGVLIET/PERNIS,2,MONTEGO,BLAUW
2012236652-1,MAASSLUIS,2,TREK,ZWART
2012236655-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,2,POPAL,BLAUW
2012236657-1,GOEREE-OVERFLAKKEE,2,NOSTALGIE,ZWART
2012236659-1,VLAARDINGEN,6,YAMAHA,BLAUW
2012236680-1,ALEXANDER NOORD,2,GAZELLE,ONBEKEND
2012236710-1,HOOGVLIET/PERNIS,2,PUCH,GROEN
2012236719-1,HOOGVLIET/PERNIS,1,MONTEGO,BLAUW
2012236790-1,BEVERWAARD/LOMBARDIJEN/GRIJS,8,UNION,ROOD
2012236837-1,BEVERWAARD/LOMBARDIJEN/GRIJS,2,GENERIC,ONBEKEND
2012236884-1,VLAARDINGEN,2,GAZELLE,MEERKLEURIG
2012236894-1,SPIJKENISSE,1,MONTEGO,PAARS
2012236899-1,SPIJKENISSE,2,GAZELLE,WIT
2012236915-1,STAD,1,GAZELLE,GRIJS
2012236929-1,ALEXANDER NOORD,2,EVADER,WIT
2012236937-1,HELLEVOETSLUIS,1,PIAGGIO,ZWART
2012236944-1,OUDE WESTEN,1,GIANT,BLAUW
2012236952-1,RIDDERKERK,2,BATAVUS,ZILVERKLEURIG
2012237063-1,ALBRANDSWAARD,2,GIANT,BLAUW
2012237074-1,VLAARDINGEN,1,GAZELLE,BRONSKLEURIG
2012237129-1,WALENBURGERWEG/OUDE NOORDEN,5,KYMCO,ONBEKEND
2012237378-1,ALEXANDER ZUID,2,GAZELLE,BLAUW
2012237426-1,BEVERWAARD/LOMBARDIJEN/GRIJS,12,GILERA,MEERKLEURIG
2012237846-1,STAD,2,LOCOMOTIEF,BLAUW
2012237869-1,ALEXANDER ZUID,2,GAZELLE,BLAUW
2012238101-1,MAASSLUIS,2,UNION,BLAUW
2012238130-1,LANSINGERLAND,2,BATAVUS,WIT
2012238132-1,STAD,2,GAZELLE,BLAUW
2012238134-1,ALEXANDER ZUID,2,GAZELLE,ZWART
2012238173-1,WALENBURGERWEG/OUDE NOORDEN,2,GAZELLE,MEERKLEURIG
2012238196-1,CAPELLE,2,BATAVUS,BLAUW
2012238201-1,HELLEVOETSLUIS,2,LIMIT CLASSIC,ZWART
2012238253-1,ALEXANDER ZUID,2,GAZELLE,GROEN
2012238300-1,HOOGVLIET/PERNIS,2,BATAVUS,ZILVERKLEURIG
2012238307-1,HOOGVLIET/PERNIS,2,BATAVUS,BLAUW
2012238318-1,SCHIEDAM,2,GIANT,GRIJS
2012238732-1,BARENDRECHT,2,GILERA,ONBEKEND
2012238964-1,CROOSWIJK,10,BATAVUS,BRUIN
2012238965-1,MARCONIPLEIN,1,BATAVUS,BLAUW
2012238980-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,2,AVENUE,GRIJS
2012239068-1,SCHIEDAM,2,GAZELLE,ONBEKEND
2012239076-1,WALENBURGERWEG/OUDE NOORDEN,2,GAZELLE,BLAUW
2012239111-1,VLAARDINGEN,2,BATAVUS,ONBEKEND
2012239302-1,SCHEEPVAARTKWARTIER/COOL,2,TOEVOEGEN,BLAUW
2012239320-1,ALBRANDSWAARD,2,GAZELLE,ZWART
2012239374-1,VLAARDINGEN,2,PEUGEOT,BLAUW
2012239380-1,BINNENROTTE/OUDE HAVEN,2,SPARTA,BLAUW
2012239432-1,CAPELLE,2,GAZELLE,CHROOMKLEURIG
2012239435-1,VLAARDINGEN,2,SPARTA,GRIJS
2012239436-1,SCHIEDAM,2,GAZELLE,BLAUW
2012239475-1,KRALINGEN,1,GILERA,ONBEKEND
2012239526-1,STAD,2,UNION,BLAUW
2012239592-1,NW WESTEN/MIDDELLAND,2,TOEVOEGEN,ROOD
2012239608-1,HOOGVLIET/PERNIS,1,RANGER,GRIJS
2012239620-1,ALEXANDER NOORD,1,SPARTA,BLAUW
2012239678-1,BRIELLE/WESTVOORNE,2,BSP,ZWART
2012239801-1,ALEXANDER NOORD,2,GAZELLE,ROOD
2012240407-1,CAPELLE,2,GAZELLE,GRIJS
2012240408-1,VLAARDINGEN,2,ONBEKEND,BLAUW
2012240409-1,MARCONIPLEIN,2,TOMOS,ONBEKEND
2012240480-1,BEVERWAARD/LOMBARDIJEN/GRIJS,2,UNION,BLAUW
2012240500-1,ALEXANDER ZUID,2,ONBEKEND,WIT
2012240505-1,BARENDRECHT,2,GAZELLE,ZWART
2012240542-1,CAPELLE,2,ONBEKEND,ZWART
2012240552-1,SPIJKENISSE,2,AVANCER,CREME
2012240570-1,SCHIEDAM,2,GAZELLE,BEIGE
2012240576-1,ALEXANDER NOORD,2,TOMOS,BLAUW
2012240649-1,WALENBURGERWEG/OUDE NOORDEN,2,CORTINA,ZWART
2012240653-1,KRALINGEN,2,GAZELLE,ZWART
2012240677-1,STAD,2,GAZELLE,ONBEKEND
2012240764-1,ALEXANDER ZUID,8,KYMCO,PAARS
2012240837-1,OUDE WESTEN,2,BATAVUS,ZWART
2012240862-1,SPIJKENISSE,8,PEUGEOT,ZWART
2012240969-1,BARENDRECHT,2,GAZELLE,GRIJS
2012241625-1,LANSINGERLAND,2,SPARTA,ROZE
2012241630-1,CAPELLE,2,CUMBERLAND,GRIJS
2012241634-1,HOEK VAN HOLLAND,2,POINTER,ZWART
2012241659-1,KRALINGEN,10,KYMCO,ONBEKEND
2012241671-1,ALEXANDER NOORD,2,BATAVUS,ONBEKEND
2012241684-1,HOOGVLIET/PERNIS,2,RANGER,ZWART
2012241884-1,ALBRANDSWAARD,2,BATAVUS,BRUIN
2012241886-1,HOOGVLIET/PERNIS,2,GAZELLE,GRIJS
2012241918-1,KRALINGEN,2,CORTINA,ZWART
2012242027-1,CROOSWIJK,7,SPARTA,GROEN
2012242040-1,LANSINGERLAND,2,GAZELLE,ZILVERKLEURIG
2012242053-1,HOOGVLIET/PERNIS,2,BATAVUS,GOUDKLEURIG
2012242069-1,SCHEEPVAARTKWARTIER/COOL,2,GILERA,MEERKLEURIG
2012242098-1,BRIELLE/WESTVOORNE,2,YAMAHA,ZWART
2012242110-1,WALENBURGERWEG/OUDE NOORDEN,2,PIAGGIO,ONBEKEND
2012242118-1,BLOEMHOF/HILLESLUIS/VREEWIJK,2,UNION,BLAUW
2012242120-1,ALEXANDER ZUID,1,KYMCO,ONBEKEND
2012242121-1,OUDE WESTEN,1,UNION,ZILVERKLEURIG
2012242130-1,MAASHAVEN,2,PHOENIX,BLAUW
2012242164-1,SCHIEBROEK/HILLEGERSBERG,2,TREK,BLAUW
2012242189-1,BINNENROTTE/OUDE HAVEN,2,GAZELLE,ZILVERKLEURIG
2012242193-1,STAD,2,GAZELLE,ZILVERKLEURIG
2012242305-1,NW WESTEN/MIDDELLAND,2,BATAVUS,BLAUW
2012242372-1,SPIJKENISSE,2,TOMOS,ZWART
2012242396-1,VLAARDINGEN,2,GIANT,ZILVERKLEURIG
2012242724-1,SCHIEDAM,2,SPARTA,ZWART
2012242806-1,VLAARDINGEN,2,ROSSLER,WIT
2012242847-1,VLAARDINGEN,2,TOMOS,ZWART
2012242848-1,MARCONIPLEIN,2,BATAVUS,BLAUW
2012242872-1,BLOEMHOF/HILLESLUIS/VREEWIJK,2,NULL,NULL
2012242988-1,ALEXANDER ZUID,1,ONBEKEND,ORANJE
2012242999-1,VLAARDINGEN,2,AVANCER,WIT
2012243014-1,SCHIEDAM,2,PIAGGIO,WIT
2012243060-1,HOOGVLIET/PERNIS,2,GAZELLE,ONBEKEND
2012243559-1,BINNENROTTE/OUDE HAVEN,2,FOSTI,CREME
2012243768-1,LANSINGERLAND,2,BATAVUS,ONBEKEND
2012243854-1,VLAARDINGEN,2,ONBEKEND,ROZE
2012243856-1,WALENBURGERWEG/OUDE NOORDEN,2,GAZELLE,ONBEKEND
2012243948-1,ALEXANDER ZUID,3,GAZELLE,ZILVERKLEURIG
2012244155-1,ROZENBURG,2,BATAVUS,WIT
2012244182-1,VLAARDINGEN,2,RALEIGH,BLAUW
2012244347-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,12,GILERA,ONBEKEND
2012244360-1,WALENBURGERWEG/OUDE NOORDEN,2,TOMOS,MEERKLEURIG
2012244752-1,OUDE WESTEN,2,PIAGGIO,ONBEKEND
2012244760-1,WALENBURGERWEG/OUDE NOORDEN,2,GAZELLE,BRUIN
2012244791-1,MARCONIPLEIN,2,SPARTA,BLAUW
2012244794-1,SCHIEDAM,2,CPI,BRUIN
2012244804-1,WALENBURGERWEG/OUDE NOORDEN,2,BATAVUS,ZWART
2012244808-1,BARENDRECHT,2,UNION,CREME
2012244810-1,RIDDERKERK,2,BATAVUS,BLAUW
2012244812-1,VLAARDINGEN,2,GAZELLE,MEERKLEURIG
2012244815-1,LANSINGERLAND,2,SPARTA,ZWART
2012244819-1,HELLEVOETSLUIS,2,JOHNNY LOCO,ZWART
2012244825-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,2,MONTEGO,BLAUW
2012244834-1,SCHIEDAM,2,GAZELLE,GRIJS
2012244835-1,VLAARDINGEN,2,GAZELLE,WIT
2012244837-1,KRALINGEN,2,BATAVUS,ZILVERKLEURIG
2012244838-1,SCHEEPVAARTKWARTIER/COOL,2,GAZELLE,ZWART
2012244840-1,HOOGVLIET/PERNIS,8,MONTEGO,GEEL
2012244841-1,KRALINGEN,2,UNION,WIT
2012244843-1,WALENBURGERWEG/OUDE NOORDEN,2,PALOMA,GROEN
2012244848-1,KRALINGEN,2,BATAVUS,ONBEKEND
2012244869-1,SCHEEPVAARTKWARTIER/COOL,2,UNION,ZILVERKLEURIG
2012244907-1,ALEXANDER ZUID,1,GIANT,GRIJS
2012244909-1,LANSINGERLAND,2,GAZELLE,WIT
2012244943-1,NW WESTEN/MIDDELLAND,1,BSP,ZWART
2012244954-1,BLOEMHOF/HILLESLUIS/VREEWIJK,1,KYMCO,ZWART
2012245001-1,ALEXANDER ZUID,12,GILERA,ZWART
2012245083-1,KRALINGEN,2,BATAVUS,WIT
2012245092-1,SCHEEPVAARTKWARTIER/COOL,2,GAZELLE,WIT
2012245818-1,MARCONIPLEIN,2,TGB,MEERKLEURIG
2012245877-1,ALEXANDER ZUID,2,ONBEKEND,ZWART
2012246304-1,ALEXANDER ZUID,2,MONTEGO,BLAUW
2012246316-1,ALBRANDSWAARD,2,BATAVUS,ONBEKEND
2012246323-1,STAD,2,HEMA,BLAUW
2012246361-1,ALBRANDSWAARD,2,TREK,GRIJS
2012246366-1,BLOEMHOF/HILLESLUIS/VREEWIJK,2,YAMAHA,MEERKLEURIG
2012246491-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,2,HOLLANDIA,BRUIN
2012246494-1,ALBRANDSWAARD,2,ONBEKEND,BLAUW
2012246544-1,KRALINGEN,2,GAZELLE,BLAUW
2012246555-1,NW WESTEN/MIDDELLAND,2,BATAVUS,GROEN
2012246559-1,BRIELLE/WESTVOORNE,2,GIANT,GROEN
2012246581-1,TARWEWIJK/OUD-CHARLOIS/CARNISSE/ZUIDWIJK/PENDRECHT,2,GILERA,ONBEKEND
2012246596-1,SCHEEPVAARTKWARTIER/COOL,2,PEUGEOT,WIT
2012246601-1,SPIJKENISSE,2,GAZELLE,BLAUW
2012246633-1,BINNENROTTE/OUDE HAVEN,2,GAZELLE,ZWART
2012246652-1,HOOGVLIET/PERNIS,2,MONTEGO,MEERKLEURIG
2012246656-1,WALENBURGERWEG/OUDE NOORDEN,2,IVA,ZWART
2012246892-1,CAPELLE,2,ONBEKEND,GROEN
2012246908-1,KRALINGEN,2,ONBEKEND,ZWART
2012246937-1,BEVERWAARD/LOMBARDIJEN/GRIJS,2,GAZELLE,ZILVERKLEURIG
2012246988-1,HELLEVOETSLUIS,2,BATAVUS,ONBEKEND
2012247037-1,NW WESTEN/MIDDELLAND,2,BSP,ZWART
2012247139-1,ALEXANDER NOORD,2,YAMAHA,ONBEKEND
2012247290-1,NW WESTEN/MIDDELLAND,2,BATAVUS,ZWART
2012247322-1,SCHIEDAM,2,GAZELLE,MEERKLEURIG
2012247332-1,HOOGVLIET/PERNIS,2,GAZELLE,ZWART
2012247338-1,BRIELLE/WESTVOORNE,9,TOEVOEGEN,ZILVERKLEURIG
2012247362-1,ALBRANDSWAARD,7,PEUGEOT,MEERKLEURIG
2012247369-1,HOOGVLIET/PERNIS,2,MONTEGO,GROEN
2012247389-1,NW WESTEN/MIDDELLAND,2,BATAVUS,ONBEKEND
2012247406-1,MAASHAVEN,9,DERBI,ROOD
2012247435-1,BEVERWAARD/LOMBARDIJEN/GRIJS,2,MONTEGO,MEERKLEURIG
2012247451-1,WALENBURGERWEG/OUDE NOORDEN,1,ONBEKEND,GRIJS
2012247481-1,ROZENBURG,2,SPARTA,ONBEKEND
2012247490-1,HELLEVOETSLUIS,2,BATAVUS,GROEN
2012247492-1,CAPELLE,2,ONBEKEND,WIT
2012247520-1,MARCONIPLEIN,2,POINTER,BLAUW
2012247522-1,MARCONIPLEIN,2,TARGET,ZILVERKLEURIG
2012247527-1,STAD,2,ONBEKEND,BLAUW
2012247547-1,KRALINGEN,2,RABOBANK,ORANJE
2012247563-1,OVERSCHIE,2,POINTER,ZWART
2012247571-1,ALEXANDER NOORD,2,GIANT,BLAUW
2012247585-1,BRIELLE/WESTVOORNE,2,ONBEKEND,ZWART
2012248024-1,VLAARDINGEN,2,GIANT,WIT
2012248031-1,LANSINGERLAND,2,AVANCER,MEERKLEURIG
2012248071-1,VLAARDINGEN,2,GAZELLE,ONBEKEND
2012248105-1,BARENDRECHT,2,BATAVUS,ONBEKEND
2012248212-1,ALEXANDER ZUID,2,GAZELLE,ONBEKEND
2012248263-1,ROZENBURG,2,BATAVUS,GRIJS
2012248266-1,NW WESTEN/MIDDELLAND,2,GAZELLE,ZWART
2012248298-1,SPIJKENISSE,5,SPARTA,GROEN
2012248315-1,SCHIEBROEK/HILLEGERSBERG,2,HEMA,ZWART
2012248458-1,LANSINGERLAND,2,BATAVUS,ZWART
2012248527-1,WALENBURGERWEG/OUDE NOORDEN,2,PUCH,ZWART
2012248576-1,ALEXANDER ZUID,2,GAZELLE,BLAUW
2012248585-1,SPIJKENISSE,2,GIANT,CREME
2012248615-1,WALENBURGERWEG/OUDE NOORDEN,2,ONBEKEND,ZILVERKLEURIG
2012248632-1,ROZENBURG,2,KOGA MIYATA,MEERKLEURIG
2012248672-1,VLAARDINGEN,2,BAOTIAN,ZWART
2012248711-1,SCHIEDAM,2,GAZELLE,GRIJS
2012248718-1,VLAARDINGEN,2,LIMIT,PAARS
2012248753-1,SCHIEDAM,2,GAZELLE,GRIJS
2012248778-1,SCHIEDAM,2,GAZELLE,ONBEKEND
2012248823-1,BEVERWAARD/LOMBARDIJEN/GRIJS,2,ADVENTURE,ZILVERKLEURIG
2012248986-1,SCHIEDAM,2,GAZELLE,WIT
2012249024-1,KRALINGEN,2,ONBEKEND,GRIJS
2012249211-1,NW WESTEN/MIDDELLAND,1,ALTEC,WIT
2012249281-1,BEVERWAARD/LOMBARDIJEN/GRIJS,2,BATAVUS,ONBEKEND
2012249342-1,SCHIEDAM,2,GAZELLE,GRIJS
2012249448-1,VLAARDINGEN,2,GIANT,BLAUW
2012249781-1,WALENBURGERWEG/OUDE NOORDEN,2,CUMBERLAND,GRIJS
2012249792-1,BRIELLE/WESTVOORNE,2,BATAVUS,GROEN
2012249795-1,KRALINGEN,2,TOEVOEGEN,ZWART
2012249805-1,HOOGVLIET/PERNIS,2,GAZELLE,ONBEKEND
2012249831-1,SCHIEDAM,2,RIVEL,BLAUW
2012249882-1,CAPELLE,2,CORTINA,WIT
2012250083-1,HOOGVLIET/PERNIS,2,GAZELLE,GRIJS
2012250189-1,SCHIEDAM,2,ONBEKEND,BLAUW
2012250222-1,ALBRANDSWAARD,2,GAZELLE,GRIJS
2012250307-1,HOOGVLIET/PERNIS,2,SPARTA,MEERKLEURIG
2012250321-1,HOOGVLIET/PERNIS,2,CORTINA,ROZE
2012250340-1,CROOSWIJK,2,GAZELLE,GRIJS
2012250560-1,VLAARDINGEN,8,SPARTA,MEERKLEURIG
2012250663-1,MARCONIPLEIN,2,ONBEKEND,BLAUW
2012250689-1,ALEXANDER NOORD,2,PEUGEOT,ONBEKEND
2012250702-1,BINNENROTTE/OUDE HAVEN,2,0,BLAUW
2012250879-1,SCHIEDAM,2,PIAGGIO,ONBEKEND
