0.85416666666667000,DI,40547,0.91666666666667000,2011,1,DI,18:00-23:59,DAMES,FIETS,BATAVUS,DIVA DN3 WIT,ONBEKEND
0.66666666666667000,DI,40547,0.67361111111111000,2011,1,DI,12:00-17:59,NULL,BROMFIETS,PIAGGIO,C38,ROOD
0.70833333333333000,VR,40550,0.20833333333333000,2011,1,DO,18:00-23:59,NULL,BROMFIETS,YIYING,50RETRO,ONBEKEND
0.56250000000000000,DI,40547,0.68750000000000000,2011,1,DI,12:00-17:59,DAMES,FIETS,SPARTA,ION L  TR. DLI5,ZILVERKLEURIG
0.35416666666667000,DI,40547,0.55208333333333000,2011,1,DI,06:00-11:59,DAMES,FIETS,GIANT,AMBITION,BLAUW
0.43750000000000000,WO,40548,0.66666666666667000,2011,1,WO,12:00-17:59,DAMES,FIETS,GAZELLE,PRIMEUR TROMM.K,ONBEKEND
0.95833333333333000,DI,40547,0.33333333333333000,2011,1,DI,00:00-05:59,RACE,FIETS,WILIER,ESCAPE TEAM LAM,BLAUW
0.81250000000000000,WO,40548,0.91666666666667000,2011,1,WO,18:00-23:59,HEREN,FIETS,GAZELLE,ORANGE PLUS 57,ZILVERKLEURIG
0.47222222222222000,DO,40549,0.66666666666667000,2011,1,DO,12:00-17:59,NULL,BROMFIETS,PIAGGIO,C25,ONBEKEND
0.70833333333333000,DO,40549,0.72916666666667000,2011,1,DO,12:00-17:59,DAMES,FIETS,BATAVUS,0,WIT
0.31250000000000000,WO,40534,0.31250000000000000,2010,12,ZA,18:00-23:59,NULL,BROMFIETS,TOMOS,S25/2,MEERKLEURIG
0.33333333333333000,VR,40550,0.35416666666667000,2011,1,DO,18:00-23:59,DAMES,FIETS,GAZELLE,BLOOM,WIT
0.83333333333333000,WO,40548,0.37500000000000000,2011,1,WO,00:00-05:59,DAMES,FIETS,GAZELLE,DAMES,ONBEKEND
0.33680555555556000,DO,40549,0.66666666666667000,2011,1,DO,12:00-17:59,HEREN,FIETS,GIANT,METRO CS 4 GTS,ONBEKEND
0.35763888888889000,DO,40549,0.78819444444444000,2011,1,DO,12:00-17:59,DAMES,FIETS,GAZELLE,CHAMONIX EXCEL,ONBEKEND
0.75000000000000000,DI,40484,0.33333333333333000,2010,11,DI,00:00-05:59,DAMES,FIETS,EDWARDS,NULL,ZWART
0.82638888888889000,DO,40549,0.89583333333333000,2011,1,DO,18:00-23:59,HEREN,FIETS,GIANT,COSMO RS1 GTS C,ZILVERKLEURIG
0.81250000000000000,DO,40549,0.86458333333333000,2011,1,DO,18:00-23:59,DAMES,FIETS,GAZELLE,ORANGE PLUS VV,BLAUW
0.66666666666667000,ZA,40551,0.37500000000000000,2011,1,ZA,00:00-05:59,NULL,BROMFIETS,ONBEKEND,0,BLAUW
0.99930555555556000,ZA,40551,0.54166666666667000,2011,1,ZA,06:00-11:59,NULL,BROMFIETS,PIAGGIO,C25,WIT
0.04166666666666700,ZA,40551,0.16666666666667000,2011,1,ZA,00:00-05:59,HEREN,FIETS,GAZELLE,ARTMAP01 TOEGEV,ONBEKEND
0.66666666666667000,VR,40550,0.70833333333333000,2011,1,VR,12:00-17:59,ATB,FIETS,GAZELLE,0,GRIJS
0.33333333333333000,DO,40549,0.81250000000000000,2011,1,DO,12:00-17:59,HEREN,FIETS,BATAVUS,0,ONBEKEND
0.95833333333333000,WO,40177,0.16527777777778000,2009,12,WO,00:00-05:59,OPOE,FIETS,RANGER,28 INCH,ZWART
0.47916666666667000,VR,40501,0.51041666666667000,2010,11,VR,06:00-11:59,NULL,BROMFIETS,PIAGGIO,0,ONBEKEND
0.68750000000000000,ZO,40552,0.39583333333333000,2011,1,ZA,12:00-17:59,NULL,BROMFIETS,YAMAHA,YN50,BLAUW
0.77083333333333000,ZO,40552,0.79166666666667000,2011,1,ZO,18:00-23:59,NULL,BROMFIETS,KYMCO,S1,ONBEKEND
0.96875000000000000,VR,40550,0.31250000000000000,2011,1,VR,00:00-05:59,DAMES,FIETS,GAZELLE,ESPRIT OASE/PLA,BLAUW
0.50000000000000000,ZA,40551,0.50000000000000000,2011,1,ZA,00:00-05:59,HEREN,FIETS,SPARTA,0,BLAUW
0.73263888888889000,DO,40549,0.74305555555556000,2011,1,DO,12:00-17:59,NULL,SNORFIETS,TOMOS,A3,BLAUW
0.66319444444444000,VR,40550,0.67708333333333000,2011,1,VR,12:00-17:59,DAMES,FIETS,BATAVUS,RETRO DN3 DONKE,ONBEKEND
0.85416666666667000,ZA,40551,0.06250000000000000,2011,1,VR,18:00-23:59,SPORT,FIETS,CUBE,CURVE,ZWART
0.38888888888889000,MA,40553,0.40972222222222000,2011,1,MA,06:00-11:59,DAMES,FIETS,CUMBERLAND,LEVEL 26",MEERKLEURIG
0.36458333333333000,VR,40550,0.60416666666667000,2011,1,VR,06:00-11:59,OPOE,FIETS,TOEVOEGEN,NULL,ZWART
0.35416666666667000,WO,40548,0.66666666666667000,2011,1,WO,12:00-17:59,HEREN,FIETS,SPARTA,SCOUT,GROEN
0.68750000000000000,ZA,40551,0.69791666666667000,2011,1,ZA,12:00-17:59,OPOE,FIETS,KAPTEIN,OMAFIETS,ZWART
0.70833333333333000,DI,40547,0.00000000000000000,2011,1,MA,18:00-23:59,ATB,FIETS,GAYTANY,TURBO 006,ZWART
0.58680555555556000,ZA,40551,0.94444444444444000,2011,1,ZA,18:00-23:59,DAMES,FIETS,GAZELLE,ORANGE EXTRA 08,ZILVERKLEURIG
0.93750000000000000,ZA,40551,0.37500000000000000,2011,1,ZA,00:00-05:59,DAMES,FIETS,LIMIT,LIMIT STORM,BLAUW
0.52500000000000000,MA,40553,0.54166666666667000,2011,1,MA,12:00-17:59,NULL,BROMFIETS,HUATIAN,HT50QT-25,ORANJE
0.05208333333333300,ZA,40551,0.22916666666667000,2011,1,ZA,00:00-05:59,DAMES,FIETS,MAXWELL,NEW ORLEANS,ZWART
0.12500000000000000,ZO,40552,0.75000000000000000,2011,1,ZO,06:00-11:59,NULL,BROMFIETS,PEUGEOT,VCLIC,ZWART
0.73958333333333000,VR,40550,0.43750000000000000,2011,1,DO,00:00-05:59,DAMES,FIETS,GIANT,CANBERRA DS 7,GRIJS
0.74652777777778000,ZA,40551,0.92361111111111000,2011,1,ZA,18:00-23:59,HEREN,FIETS,GAZELLE,DAVOS,GROEN
0.66666666666667000,VR,40550,0.83333333333333000,2011,1,VR,18:00-23:59,HEREN,FIETS,LIMIT,TRANSPORT 9,ZWART
0.86458333333333000,WO,40513,0.89583333333333000,2010,12,WO,18:00-23:59,NULL,BROMFIETS,PIAGGIO,C25,ZWART
0.66666666666667000,MA,40553,0.67708333333333000,2011,1,MA,12:00-17:59,DAMES,FIETS,GIANT,METRO CS3 LDS L,GROEN
0.89583333333333000,ZO,40552,0.14583333333333000,2011,1,ZO,00:00-05:59,DAMES,FIETS,GAZELLE,CHAMONIX EXCEL,ONBEKEND
0.33333333333333000,WO,40548,0.76388888888889000,2011,1,WO,12:00-17:59,HEREN,FIETS,SPARTA,ATOS,GRIJS
0.48958333333333000,ZO,40552,0.60416666666667000,2011,1,ZA,12:00-17:59,DAMES,FIETS,BATAVUS,WEEKEND-D N8 Q.,ZILVERKLEURIG
0.93750000000000000,VR,40550,0.44097222222222000,2011,1,VR,00:00-05:59,HEREN,FIETS,BATAVUS,LIVE,BLAUW
0.50000000000000000,ZO,40552,0.75000000000000000,2011,1,ZO,12:00-17:59,DAMES,FIETS,GIANT,COSMO,BLAUW
0.25000000000000000,DI,40547,0.87500000000000000,2011,1,DI,12:00-17:59,ATB,FIETS,BATAVUS,EXPLORER,ZWART
0.54166666666667000,ZA,40551,0.55555555555556000,2011,1,ZA,12:00-17:59,DAMES,FIETS,BATAVUS,WEEKEND XN8 DIM,ONBEKEND
0.56250000000000000,ZA,40551,0.62500000000000000,2011,1,ZA,12:00-17:59,DAMES,FIETS,UNION,HYDRA D57,BEIGE
0.73958333333333000,VR,40550,0.87500000000000000,2011,1,VR,18:00-23:59,HEREN,FIETS,BATAVUS,WEEKEND H61 N8,ONBEKEND
0.41666666666667000,MA,40553,0.67361111111111000,2011,1,MA,12:00-17:59,0,FIETS,BATAVUS,P.BIKE-SPEC.DEL,ONBEKEND
0.55208333333333000,MA,40553,0.73958333333333000,2011,1,MA,12:00-17:59,HEREN,FIETS,GAZELLE,NULL,GRIJS
0.87500000000000000,DO,40549,0.99930555555556000,2011,1,DO,18:00-23:59,DAMES,FIETS,GAZELLE,MEDEO,ZILVERKLEURIG
0.83333333333333000,ZO,40188,0.41666666666667000,2010,1,ZO,00:00-05:59,HEREN,FIETS,UNION,0,BLAUW
0.62500000000000000,DI,40554,0.00000000000000000,2011,1,MA,18:00-23:59,VOUW,FIETS,0,0,GRIJS
0.85416666666667000,ZO,40552,0.87500000000000000,2011,1,ZO,18:00-23:59,HEREN,FIETS,BATAVUS,GREENPARKS,ONBEKEND
0.68750000000000000,VR,40550,0.72916666666667000,2011,1,VR,12:00-17:59,DAMES,FIETS,GAZELLE,CHAM EXCE VV,ONBEKEND
0.41666666666667000,DI,40554,0.50000000000000000,2011,1,DI,06:00-11:59,DAMES,FIETS,GAZELLE,CHAM INNERGY,ONBEKEND
0.87500000000000000,MA,40553,0.33333333333333000,2011,1,MA,00:00-05:59,OPOE,FIETS,UNION,OPOEFIETS,ZWART
0.47916666666667000,ZO,40545,0.62500000000000000,2011,1,ZO,12:00-17:59,OPOE,FIETS,POINTER,GLORIE,ZWART
0.50000000000000000,DI,40554,0.37500000000000000,2011,1,MA,18:00-23:59,BAK,FIETS,TOEVOEGEN,L. 100KG H. 120,ZWART
0.33333333333333000,MA,40553,0.75000000000000000,2011,1,MA,12:00-17:59,HEREN,FIETS,GAZELLE,ORANGE LTD,MEERKLEURIG
0.92708333333333000,ZA,40551,0.10416666666667000,2011,1,ZA,00:00-05:59,DAMES,FIETS,BATAVUS,WEEKEND,MEERKLEURIG
0.75000000000000000,MA,40553,0.38472222222222000,2011,1,DO,12:00-17:59,NULL,BROMFIETS,PIAGGIO,NRG 45 KM/H,ONBEKEND
0.95833333333333000,DI,40554,0.34027777777778000,2011,1,DI,00:00-05:59,NULL,BROMFIETS,PIAGGIO,C25,WIT
0.66666666666667000,MA,40553,0.67013888888889000,2011,1,MA,12:00-17:59,0,BEELD,ONBEKEND,NULL,ONBEKEND
0.95833333333333000,DI,40554,0.34027777777778000,2011,1,DI,00:00-05:59,NULL,BROMFIETS,PIAGGIO,C25,WIT
0.34305555555556000,ZO,40188,0.60069444444444000,2010,1,ZO,06:00-11:59,HEREN,FIETS,GAZELLE,NULL,BLAUW
0.83333333333333000,MA,40553,0.91666666666667000,2011,1,MA,18:00-23:59,DAMES,FIETS,GAZELLE,PARIS PLUS,ZILVERKLEURIG
0.74305555555556000,MA,40553,0.88194444444444000,2011,1,MA,18:00-23:59,DAMES,FIETS,GAZELLE,ORANGE EXCEL OR,BRUIN
0.85416666666667000,VR,40550,0.87500000000000000,2011,1,VR,18:00-23:59,DAMES,FIETS,GIANT,ESCAPER LDS,BEIGE
0.47569444444444000,DI,40554,0.50000000000000000,2011,1,DI,06:00-11:59,DAMES,FIETS,SPARTA,TYROS D50 N8  B,ONBEKEND
0.38541666666667000,MA,40553,0.41666666666667000,2011,1,MA,06:00-11:59,DAMES,FIETS,GAZELLE,CHAMONIX EXCEL,ZWART
0.89583333333333000,DI,40554,0.33333333333333000,2011,1,DI,00:00-05:59,OPOE,FIETS,ONBEKEND,NULL,BLAUW
0.62500000000000000,DI,40554,0.70833333333333000,2011,1,DI,12:00-17:59,DAMES,FIETS,SPARTA,AMAZONE TR. LTD,MEERKLEURIG
0.78125000000000000,WO,40520,0.88541666666667000,2010,12,WO,18:00-23:59,DAMES,FIETS,GAZELLE,CHAMONIX PRIMEU,GRIJS
0.35416666666667000,MA,40546,0.72916666666667000,2011,1,MA,12:00-17:59,NULL,BROMFIETS,CPI,OLIVER CITY,BLAUW
0.33333333333333000,DI,40547,0.63541666666667000,2011,1,DI,06:00-11:59,DAMES,FIETS,MONTEGO,0,MEERKLEURIG
0.50000000000000000,DI,40554,0.33333333333333000,2011,1,VR,06:00-11:59,NULL,SNORFIETS,TOMOS,A35-HDA,MEERKLEURIG
0.97916666666667000,DI,40554,0.41666666666667000,2011,1,DI,00:00-05:59,HEREN,FIETS,ONBEKEND,BEACHCRUISER,BRUIN
0.54166666666667000,DI,40554,0.88194444444444000,2011,1,DI,12:00-17:59,NULL,SCOOTER,PIAGGIO,C25,ZWART
0.35416666666667000,WO,40555,0.42708333333333000,2011,1,WO,06:00-11:59,DAMES,FIETS,BATAVUS,MOCCA D56 TK7,ONBEKEND
0.29166666666667000,DI,40554,0.71875000000000000,2011,1,DI,12:00-17:59,HEREN,FIETS,GAZELLE,CHAMONIX EXCELL,ZWART
0.41666666666667000,WO,40555,0.56250000000000000,2011,1,DI,18:00-23:59,NULL,BROMFIETS,PUCH,MAXI,GROEN
0.70486111111111000,DI,40554,0.72916666666667000,2011,1,DI,12:00-17:59,VOUW,FIETS,0,0,ZWART
0.45833333333333000,ZO,40524,0.74305555555556000,2010,12,ZO,12:00-17:59,HEREN,FIETS,GAZELLE,FURORE VV ARTMA,ONBEKEND
0.79166666666667000,ZO,40552,0.12500000000000000,2011,1,ZA,18:00-23:59,DAMES,FIETS,ONBEKEND,NULL,GROEN
0.33333333333333000,DI,40554,0.70833333333333000,2011,1,DI,12:00-17:59,DAMES,FIETS,GAZELLE,CHAMONIX PLUS,ZILVERKLEURIG
0.75000000000000000,WO,40555,0.43750000000000000,2011,1,WO,00:00-05:59,DAMES,FIETS,GIANT,CITY EN NOG IET,GROEN
0.79513888888889000,WO,40555,0.79652777777778000,2011,1,WO,18:00-23:59,HEREN,FIETS,BATAVUS,WEEKEND,BLAUW
0.91666666666667000,DI,40547,0.34027777777778000,2011,1,DI,00:00-05:59,CROSS,FIETS,BULLS,CROSSFLYER,GRIJS
0.11458333333333000,MA,40511,0.31597222222222000,2010,11,ZO,12:00-17:59,0,FIETS,BATAVUS,RETRO,ROOD
0.53125000000000000,VR,40501,0.63541666666667000,2010,11,VR,12:00-17:59,0,FIETS,LIMIT,LIMIT2800,GROEN
0.40625000000000000,MA,40497,0.63541666666667000,2010,11,MA,12:00-17:59,0,FIETS,ONBEKEND,0,ZWART
0.87500000000000000,ZA,40495,0.92708333333333000,2010,11,WO,18:00-23:59,0,FIETS,UNION,EUROPA LT3,GROEN
0.16666666666667000,ZA,40495,0.17361111111111000,2010,11,ZA,00:00-05:59,0,OVERIGE,SPARTA,0,GROEN
0.62500000000000000,MA,40553,0.64236111111111000,2011,1,MA,12:00-17:59,DAMES,FIETS,SPARTA,MARATHON,MEERKLEURIG
0.41666666666667000,WO,40555,0.92361111111111000,2011,1,WO,12:00-17:59,HEREN,FIETS,GAZELLE,FUENTE XTRA V-B,BLAUW
0.27083333333333000,DI,40554,0.71875000000000000,2011,1,ZO,18:00-23:59,DAMES,FIETS,GAZELLE,CHAMONIX EXCEL,MEERKLEURIG
0.35416666666667000,WO,40555,0.56250000000000000,2011,1,WO,06:00-11:59,DAMES,FIETS,CORTINA,TRANSPORT,ZWART
0.87500000000000000,DI,40554,0.91666666666667000,2011,1,DI,18:00-23:59,OPOE,FIETS,LIMIT CLASSIC,DELUXE,ZWART
0.95833333333333000,DO,40549,0.35416666666667000,2011,1,DO,00:00-05:59,NULL,BROMFIETS,PEUGEOT,FIGHT,BLAUW
0.65972222222222000,WO,40555,0.79861111111111000,2011,1,WO,12:00-17:59,HEREN,FIETS,GAZELLE,CHAM EXCEL VV,ZWART
0.56250000000000000,DO,40556,0.62500000000000000,2011,1,DO,12:00-17:59,DAMES,FIETS,GIANT,METRO RS 1 LDS,ONBEKEND
